34985
ENSMODG00000017729	ENSMODG00000017729	protein_coding
ENSMODG00000047413	ENSMODG00000047413	lncRNA
ENSMODG00000048728	monDomV1R1230	protein_coding
ENSMODG00000026905	U6	snRNA
ENSMODG00000013999	MAN1C1	protein_coding
ENSMODG00000032189	ENSMODG00000032189	lncRNA
ENSMODG00000048104	ENSMODG00000048104	lncRNA
ENSMODG00000004075	EI24	protein_coding
ENSMODG00000046443	mdo-mir-7309	miRNA
ENSMODG00000043856	monDomV1R1229	protein_coding
ENSMODG00000021000	ADAMTS1	protein_coding
ENSMODG00000025574	ENSMODG00000025574	protein_coding
ENSMODG00000017087	ENSMODG00000017087	protein_coding
ENSMODG00000011140	RCBTB2	protein_coding
ENSMODG00000048562	ENSMODG00000048562	lncRNA
ENSMODG00000022167	U6	snRNA
ENSMODG00000043964	ENSMODG00000043964	protein_coding
ENSMODG00000040187	ENSMODG00000040187	lncRNA
ENSMODG00000045087	ENSMODG00000045087	lncRNA
ENSMODG00000017719	FHL3	protein_coding
ENSMODG00000045239	ENSMODG00000045239	lncRNA
ENSMODG00000045574	monDomV1R1227	protein_coding
ENSMODG00000004431	ACVR1	protein_coding
ENSMODG00000011595	NEMP2	protein_coding
ENSMODG00000038994	ENSMODG00000038994	lncRNA
ENSMODG00000026068	U6	snRNA
ENSMODG00000025591	ENSMODG00000025591	protein_coding
ENSMODG00000040655	monDomV1R1242	protein_coding
ENSMODG00000017082	ZCCHC17	protein_coding
ENSMODG00000040033	ENSMODG00000040033	protein_coding
ENSMODG00000045244	ENSMODG00000045244	lncRNA
ENSMODG00000004100	STT3A	protein_coding
ENSMODG00000017717	UTP11	protein_coding
ENSMODG00000043372	monDomV1R1243	protein_coding
ENSMODG00000042534	ENSMODG00000042534	lncRNA
ENSMODG00000006452	CSRNP3	protein_coding
ENSMODG00000051191	monDomV1R1244	protein_coding
ENSMODG00000011610	NAB1	protein_coding
ENSMODG00000042885	ENSMODG00000042885	protein_coding
ENSMODG00000043202	ENSMODG00000043202	lncRNA
ENSMODG00000043257	ENSMODG00000043257	pseudogene
ENSMODG00000014009	ENSMODG00000014009	protein_coding
ENSMODG00000017713	POU3F1	protein_coding
ENSMODG00000024116	ENSMODG00000024116	protein_coding
ENSMODG00000017078	SNRNP40	protein_coding
ENSMODG00000030842	ENSMODG00000030842	lncRNA
ENSMODG00000049943	monDomV1R1245	protein_coding
ENSMODG00000010342	FOXO1	protein_coding
ENSMODG00000037388	ENSMODG00000037388	protein_coding
ENSMODG00000040145	ENSMODG00000040145	lncRNA
ENSMODG00000048805	ENSMODG00000048805	lncRNA
ENSMODG00000030534	ENSMODG00000030534	lncRNA
ENSMODG00000045024	ENSMODG00000045024	lncRNA
ENSMODG00000040372	ENSMODG00000040372	protein_coding
ENSMODG00000042348	monDomV1R1246	protein_coding
ENSMODG00000010347	MRPS31	protein_coding
ENSMODG00000044945	ENSMODG00000044945	lncRNA
ENSMODG00000014017	MTFR1L	protein_coding
ENSMODG00000044264	ENSMODG00000044264	lncRNA
ENSMODG00000031650	ENSMODG00000031650	lncRNA
ENSMODG00000007594	MAP3K10	protein_coding
ENSMODG00000028191	ENSMODG00000028191	protein_coding
ENSMODG00000006471	GALNT3	protein_coding
ENSMODG00000044052	SLC25A15	protein_coding
ENSMODG00000048687	ENSMODG00000048687	protein_coding
ENSMODG00000017074	ENSMODG00000017074	protein_coding
ENSMODG00000033451	ENSMODG00000033451	lncRNA
ENSMODG00000007597	TTC9B	protein_coding
ENSMODG00000040516	ENSMODG00000040516	lncRNA
ENSMODG00000023511	ENSMODG00000023511	protein_coding
ENSMODG00000036798	ENSMODG00000036798	lncRNA
ENSMODG00000038022	ENSMODG00000038022	lncRNA
ENSMODG00000004449	UPP2	protein_coding
ENSMODG00000014020	AUNIP	protein_coding
ENSMODG00000040755	ENSMODG00000040755	lncRNA
ENSMODG00000039533	ENSMODG00000039533	lncRNA
ENSMODG00000013429	NFKBIB	protein_coding
ENSMODG00000023911	PAQR7	protein_coding
ENSMODG00000007635	AKT2	protein_coding
ENSMODG00000004135	CHEK1	protein_coding
ENSMODG00000023524	ENSMODG00000023524	protein_coding
ENSMODG00000047709	ENSMODG00000047709	lncRNA
ENSMODG00000048244	ENSMODG00000048244	protein_coding
ENSMODG00000004460	CCDC148	protein_coding
ENSMODG00000014027	STMN1	protein_coding
ENSMODG00000010391	ENSMODG00000010391	protein_coding
ENSMODG00000016344	ENSMODG00000016344	protein_coding
ENSMODG00000037782	ENSMODG00000037782	lncRNA
ENSMODG00000046601	mdo-mir-7301	miRNA
ENSMODG00000028594	ENSMODG00000028594	protein_coding
ENSMODG00000049739	ENSMODG00000049739	lncRNA
ENSMODG00000042374	ENSMODG00000042374	lncRNA
ENSMODG00000007649	C19orf47	protein_coding
ENSMODG00000050135	ENSMODG00000050135	protein_coding
ENSMODG00000033684	ENSMODG00000033684	lncRNA
ENSMODG00000048331	ENSMODG00000048331	lncRNA
ENSMODG00000014033	PAFAH2	protein_coding
ENSMODG00000011664	ENSMODG00000011664	protein_coding
ENSMODG00000006501	TTC21B	protein_coding
ENSMODG00000007671	PLD3	protein_coding
ENSMODG00000038992	ENSMODG00000038992	lncRNA
ENSMODG00000017067	PUM1	protein_coding
ENSMODG00000004331	ENSMODG00000004331	protein_coding
ENSMODG00000011670	ENSMODG00000011670	processed_pseudogene
ENSMODG00000004479	ENSMODG00000004479	protein_coding
ENSMODG00000044163	ENSMODG00000044163	lncRNA
ENSMODG00000007678	HIPK4	protein_coding
ENSMODG00000037679	ENSMODG00000037679	protein_coding
ENSMODG00000036949	ENSMODG00000036949	protein_coding
ENSMODG00000051361	ENSMODG00000051361	protein_coding
ENSMODG00000039431	ENSMODG00000039431	processed_pseudogene
ENSMODG00000007699	ENSMODG00000007699	pseudogene
ENSMODG00000014040	EXTL1	protein_coding
ENSMODG00000017710	RRAGC	protein_coding
ENSMODG00000036770	ENSMODG00000036770	lncRNA
ENSMODG00000005220	ENSMODG00000005220	processed_pseudogene
ENSMODG00000049679	ENSMODG00000049679	protein_coding
ENSMODG00000044451	ENSMODG00000044451	lncRNA
ENSMODG00000010405	THSD1	protein_coding
ENSMODG00000025207	ENSMODG00000025207	protein_coding
ENSMODG00000039270	ENSMODG00000039270	protein_coding
ENSMODG00000024229	ENSMODG00000024229	protein_coding
ENSMODG00000029425	ENSMODG00000029425	protein_coding
ENSMODG00000038621	MYCBP	protein_coding
ENSMODG00000010420	VPS36	protein_coding
ENSMODG00000011747	STAT1	protein_coding
ENSMODG00000023729	ENSMODG00000023729	protein_coding
ENSMODG00000036421	ENSMODG00000036421	protein_coding
ENSMODG00000044495	ENSMODG00000044495	lncRNA
ENSMODG00000051605	ENSMODG00000051605	protein_coding
ENSMODG00000041538	ENSMODG00000041538	lncRNA
ENSMODG00000048038	ENSMODG00000048038	protein_coding
ENSMODG00000040765	ENSMODG00000040765	protein_coding
ENSMODG00000028615	ENSMODG00000028615	protein_coding
ENSMODG00000039407	ENSMODG00000039407	lncRNA
ENSMODG00000047333	RHBDL2	protein_coding
ENSMODG00000050447	ENSMODG00000050447	processed_pseudogene
ENSMODG00000037644	SARS2	protein_coding
ENSMODG00000026963	U1	snRNA
ENSMODG00000038768	NEK3	protein_coding
ENSMODG00000044971	ENSMODG00000044971	protein_coding
ENSMODG00000044467	DAPL1	protein_coding
ENSMODG00000007707	BLVRB	protein_coding
ENSMODG00000041794	ENSMODG00000041794	lncRNA
ENSMODG00000050781	ENSMODG00000050781	lncRNA
ENSMODG00000040546	ENSMODG00000040546	lncRNA
ENSMODG00000039005	ENSMODG00000039005	lncRNA
ENSMODG00000004487	ENSMODG00000004487	processed_pseudogene
ENSMODG00000037061	ENSMODG00000037061	lncRNA
ENSMODG00000011767	STAT4	protein_coding
ENSMODG00000021001	APP	protein_coding
ENSMODG00000038348	ENSMODG00000038348	protein_coding
ENSMODG00000028479	NEK5	protein_coding
ENSMODG00000017703	AKIRIN1	protein_coding
ENSMODG00000047589	ENSMODG00000047589	protein_coding
ENSMODG00000004491	TANC1	protein_coding
ENSMODG00000048196	U6	snRNA
ENSMODG00000014098	TRIM63	protein_coding
ENSMODG00000026121	ENSMODG00000026121	snoRNA
ENSMODG00000039434	ENSMODG00000039434	protein_coding
ENSMODG00000026687	ENSMODG00000026687	snoRNA
ENSMODG00000026126	ENSMODG00000026126	snoRNA
ENSMODG00000006537	SCN1A	protein_coding
ENSMODG00000010479	ALG11	protein_coding
ENSMODG00000004232	HYLS1	protein_coding
ENSMODG00000048311	ENSMODG00000048311	lncRNA
ENSMODG00000017056	SDC3	protein_coding
ENSMODG00000007061	ENSMODG00000007061	protein_coding
ENSMODG00000037534	ENSMODG00000037534	processed_pseudogene
ENSMODG00000048410	ENSMODG00000048410	protein_coding
ENSMODG00000004957	WDSUB1	protein_coding
ENSMODG00000004222	PUS3	protein_coding
ENSMODG00000011168	RB1	protein_coding
ENSMODG00000023976	OR51S1	protein_coding
ENSMODG00000017054	LAPTM5	protein_coding
ENSMODG00000046913	ENSMODG00000046913	protein_coding
ENSMODG00000010500	ATP7B	protein_coding
ENSMODG00000009264	OR51T1	protein_coding
ENSMODG00000004275	DDX25	protein_coding
ENSMODG00000023970	ENSMODG00000023970	protein_coding
ENSMODG00000048184	ENSMODG00000048184	protein_coding
ENSMODG00000037645	Metazoa_SRP	misc_RNA
ENSMODG00000042268	ENSMODG00000042268	lncRNA
ENSMODG00000042931	ENSMODG00000042931	protein_coding
ENSMODG00000028005	ENSMODG00000028005	pseudogene
ENSMODG00000044146	ENSMODG00000044146	lncRNA
ENSMODG00000046283	ENSMODG00000046283	pseudogene
ENSMODG00000017689	MACF1	protein_coding
ENSMODG00000003524	ENSMODG00000003524	protein_coding
ENSMODG00000011829	MYO1B	protein_coding
ENSMODG00000038588	ENSMODG00000038588	protein_coding
ENSMODG00000014091	ENSMODG00000014091	protein_coding
ENSMODG00000022943	ENSMODG00000022943	protein_coding
ENSMODG00000004499	CDON	protein_coding
ENSMODG00000022942	ENSMODG00000022942	protein_coding
ENSMODG00000045234	MRPS12	protein_coding
ENSMODG00000026807	U2	snRNA
ENSMODG00000038639	ENSMODG00000038639	protein_coding
ENSMODG00000024110	CCDC70	protein_coding
ENSMODG00000029146	MMP26	protein_coding
ENSMODG00000040020	TMEM272	protein_coding
ENSMODG00000017664	ENSMODG00000017664	protein_coding
ENSMODG00000004507	ENSMODG00000004507	pseudogene
ENSMODG00000044519	OR51L1	protein_coding
ENSMODG00000022280	U6	snRNA
ENSMODG00000023558	ENSMODG00000023558	protein_coding
ENSMODG00000022940	ENSMODG00000022940	protein_coding
ENSMODG00000030368	ENSMODG00000030368	lncRNA
ENSMODG00000050352	PDIK1L	protein_coding
ENSMODG00000036781	ENSMODG00000036781	protein_coding
ENSMODG00000050945	ENSMODG00000050945	protein_coding
ENSMODG00000017659	PPIE	protein_coding
ENSMODG00000004521	RPUSD4	protein_coding
ENSMODG00000046572	ENSMODG00000046572	lncRNA
ENSMODG00000039887	ENSMODG00000039887	lncRNA
ENSMODG00000022938	ENSMODG00000022938	protein_coding
ENSMODG00000010528	WDFY2	protein_coding
ENSMODG00000040018	ENSMODG00000040018	protein_coding
ENSMODG00000005005	BAZ2B	protein_coding
ENSMODG00000031429	ZNF593OS	protein_coding
ENSMODG00000022937	ENSMODG00000022937	protein_coding
ENSMODG00000023509	ENSMODG00000023509	protein_coding
ENSMODG00000048010	ENSMODG00000048010	protein_coding
ENSMODG00000038058	ENSMODG00000038058	lncRNA
ENSMODG00000014135	ENSMODG00000014135	protein_coding
ENSMODG00000049826	ENSMODG00000049826	protein_coding
ENSMODG00000005854	ENSMODG00000005854	protein_coding
ENSMODG00000045380	ENSMODG00000045380	protein_coding
ENSMODG00000004550	FAM118B	protein_coding
ENSMODG00000044821	ENSMODG00000044821	lncRNA
ENSMODG00000014151	CATSPER4	protein_coding
ENSMODG00000022934	ENSMODG00000022934	protein_coding
ENSMODG00000043300	ENSMODG00000043300	lncRNA
ENSMODG00000048523	ENSMODG00000048523	protein_coding
ENSMODG00000042774	ENSMODG00000042774	protein_coding
ENSMODG00000048616	ENSMODG00000048616	protein_coding
ENSMODG00000043753	ENSMODG00000043753	protein_coding
ENSMODG00000010648	INTS6	protein_coding
ENSMODG00000022931	ENSMODG00000022931	protein_coding
ENSMODG00000004576	SRPRA	protein_coding
ENSMODG00000040009	ENSMODG00000040009	protein_coding
ENSMODG00000005955	ENSMODG00000005955	protein_coding
ENSMODG00000013438	FBXO27	protein_coding
ENSMODG00000010984	OR52E2	protein_coding
ENSMODG00000014186	CEP85	protein_coding
ENSMODG00000011012	OR52E1	protein_coding
ENSMODG00000022929	ENSMODG00000022929	protein_coding
ENSMODG00000006587	ENSMODG00000006587	protein_coding
ENSMODG00000041285	ENSMODG00000041285	protein_coding
ENSMODG00000027988	ENSMODG00000027988	protein_coding
ENSMODG00000040855	ENSMODG00000040855	protein_coding
ENSMODG00000050976	ENSMODG00000050976	protein_coding
ENSMODG00000005975	ENSMODG00000005975	protein_coding
ENSMODG00000045659	ENSMODG00000045659	lncRNA
ENSMODG00000022928	ENSMODG00000022928	protein_coding
ENSMODG00000004595	FOXRED1	protein_coding
ENSMODG00000010734	FAM124A	protein_coding
ENSMODG00000017657	PABPC4	protein_coding
ENSMODG00000036981	ENSMODG00000036981	protein_coding
ENSMODG00000035109	ENSMODG00000035109	lncRNA
ENSMODG00000022927	ENSMODG00000022927	protein_coding
ENSMODG00000049027	ENSMODG00000049027	lncRNA
ENSMODG00000036722	ENSMODG00000036722	protein_coding
ENSMODG00000038055	ENSMODG00000038055	lncRNA
ENSMODG00000032093	ENSMODG00000032093	lncRNA
ENSMODG00000014200	UBXN11	protein_coding
ENSMODG00000040520	ENSMODG00000040520	protein_coding
ENSMODG00000011083	ENSMODG00000011083	protein_coding
ENSMODG00000010760	ENSMODG00000010760	protein_coding
ENSMODG00000043422	ENSMODG00000043422	protein_coding
ENSMODG00000045460	ENSMODG00000045460	lncRNA
ENSMODG00000004601	TIRAP	protein_coding
ENSMODG00000048948	ENSMODG00000048948	lncRNA
ENSMODG00000042152	ENSMODG00000042152	protein_coding
ENSMODG00000022925	ENSMODG00000022925	protein_coding
ENSMODG00000029479	ENSMODG00000029479	protein_coding
ENSMODG00000038048	ENSMODG00000038048	lncRNA
ENSMODG00000014189	SH3BGRL3	protein_coding
ENSMODG00000037546	ENSMODG00000037546	lncRNA
ENSMODG00000039050	ENSMODG00000039050	protein_coding
ENSMODG00000011862	NABP1	protein_coding
ENSMODG00000004617	DCPS	protein_coding
ENSMODG00000034155	ENSMODG00000034155	lncRNA
ENSMODG00000048199	ENSMODG00000048199	protein_coding
ENSMODG00000013440	ENSMODG00000013440	protein_coding
ENSMODG00000006303	ATF1	protein_coding
ENSMODG00000014231	ENSMODG00000014231	protein_coding
ENSMODG00000038590	ENSMODG00000038590	pseudogene
ENSMODG00000011868	CAVIN2	protein_coding
ENSMODG00000011152	ENSMODG00000011152	protein_coding
ENSMODG00000040784	ENSMODG00000040784	processed_pseudogene
ENSMODG00000010775	RNASEH2B	protein_coding
ENSMODG00000028134	ENSMODG00000028134	protein_coding
ENSMODG00000045448	ENSMODG00000045448	lncRNA
ENSMODG00000011908	TMEFF2	protein_coding
ENSMODG00000048013	ENSMODG00000048013	protein_coding
ENSMODG00000014236	LIN28A	protein_coding
ENSMODG00000011159	ENSMODG00000011159	protein_coding
ENSMODG00000045136	ENSMODG00000045136	protein_coding
ENSMODG00000004657	ST3GAL4	protein_coding
ENSMODG00000047407	ENSMODG00000047407	protein_coding
ENSMODG00000047455	ENSMODG00000047455	lncRNA
ENSMODG00000011164	ENSMODG00000011164	protein_coding
ENSMODG00000029075	ENSMODG00000029075	protein_coding
ENSMODG00000005032	MARCHF7	protein_coding
ENSMODG00000013567	ENSMODG00000013567	protein_coding
ENSMODG00000011167	ENSMODG00000011167	protein_coding
ENSMODG00000003612	CASP9	protein_coding
ENSMODG00000014246	DHDDS	protein_coding
ENSMODG00000044100	ENSMODG00000044100	protein_coding
ENSMODG00000010784	DLEU7	protein_coding
ENSMODG00000040560	ENSMODG00000040560	lncRNA
ENSMODG00000022923	ENSMODG00000022923	protein_coding
ENSMODG00000023512	ENSMODG00000023512	protein_coding
ENSMODG00000029177	ENSMODG00000029177	protein_coding
ENSMODG00000031323	ENSMODG00000031323	lncRNA
ENSMODG00000039738	ENSMODG00000039738	protein_coding
ENSMODG00000011169	ENSMODG00000011169	protein_coding
ENSMODG00000043072	ENSMODG00000043072	lncRNA
ENSMODG00000003649	ENSMODG00000003649	protein_coding
ENSMODG00000041948	ENSMODG00000041948	lncRNA
ENSMODG00000040437	ENSMODG00000040437	protein_coding
ENSMODG00000011173	ENSMODG00000011173	protein_coding
ENSMODG00000034732	ENSMODG00000034732	lncRNA
ENSMODG00000041565	ENSMODG00000041565	protein_coding
ENSMODG00000045455	ENSMODG00000045455	lncRNA
ENSMODG00000038644	ENSMODG00000038644	lncRNA
ENSMODG00000013595	PRMT1	protein_coding
ENSMODG00000011180	ENSMODG00000011180	protein_coding
ENSMODG00000024642	ENSMODG00000024642	protein_coding
ENSMODG00000045549	ENSMODG00000045549	protein_coding
ENSMODG00000043336	ENSMODG00000043336	lncRNA
ENSMODG00000003249	ENSMODG00000003249	protein_coding
ENSMODG00000044048	ENSMODG00000044048	protein_coding
ENSMODG00000046481	ENSMODG00000046481	lncRNA
ENSMODG00000021002	ENSMODG00000021002	protein_coding
ENSMODG00000050678	ENSMODG00000050678	protein_coding
ENSMODG00000042678	ENSMODG00000042678	lncRNA
ENSMODG00000040535	ENSMODG00000040535	protein_coding
ENSMODG00000024640	ENSMODG00000024640	protein_coding
ENSMODG00000042750	ENSMODG00000042750	protein_coding
ENSMODG00000042064	ENSMODG00000042064	lncRNA
ENSMODG00000039512	ENSMODG00000039512	protein_coding
ENSMODG00000050343	ENSMODG00000050343	lncRNA
ENSMODG00000004676	KIRREL3	protein_coding
ENSMODG00000032563	ENSMODG00000032563	lncRNA
ENSMODG00000041947	ENSMODG00000041947	protein_coding
ENSMODG00000005132	ENSMODG00000005132	protein_coding
ENSMODG00000003262	ENSMODG00000003262	protein_coding
ENSMODG00000027369	CTRC	protein_coding
ENSMODG00000047540	CD302	protein_coding
ENSMODG00000044779	ENSMODG00000044779	protein_coding
ENSMODG00000041299	ENSMODG00000041299	lncRNA
ENSMODG00000048681	ENSMODG00000048681	lncRNA
ENSMODG00000027636	ENSMODG00000027636	protein_coding
ENSMODG00000041588	ENSMODG00000041588	lncRNA
ENSMODG00000021004	MORC3	protein_coding
ENSMODG00000037981	ENSMODG00000037981	protein_coding
ENSMODG00000048124	ENSMODG00000048124	protein_coding
ENSMODG00000028673	ENSMODG00000028673	lncRNA
ENSMODG00000038596	ENSMODG00000038596	lncRNA
ENSMODG00000025881	MIR15A	miRNA
ENSMODG00000023642	ENSMODG00000023642	protein_coding
ENSMODG00000011204	ENSMODG00000011204	protein_coding
ENSMODG00000013603	IRF3	protein_coding
ENSMODG00000038530	ENSMODG00000038530	lncRNA
ENSMODG00000025876	mdo-mir-16-1	miRNA
ENSMODG00000044361	ENSMODG00000044361	lncRNA
ENSMODG00000021839	U6	snRNA
ENSMODG00000039223	ENSMODG00000039223	protein_coding
ENSMODG00000044795	ENSMODG00000044795	protein_coding
ENSMODG00000027177	ENSMODG00000027177	snRNA
ENSMODG00000024106	TRIM13	protein_coding
ENSMODG00000041655	ENSMODG00000041655	protein_coding
ENSMODG00000023543	ENSMODG00000023543	protein_coding
ENSMODG00000021005	CHAF1B	protein_coding
ENSMODG00000034028	ENSMODG00000034028	lncRNA
ENSMODG00000027844	ENSMODG00000027844	protein_coding
ENSMODG00000033492	ENSMODG00000033492	lncRNA
ENSMODG00000040542	ENSMODG00000040542	processed_pseudogene
ENSMODG00000039229	ENSMODG00000039229	protein_coding
ENSMODG00000041939	ENSMODG00000041939	protein_coding
ENSMODG00000038691	ENSMODG00000038691	lncRNA
ENSMODG00000010799	ENSMODG00000010799	protein_coding
ENSMODG00000014283	RPS6KA1	protein_coding
ENSMODG00000047432	ENSMODG00000047432	protein_coding
ENSMODG00000046708	ENSMODG00000046708	lncRNA
ENSMODG00000014356	ENSMODG00000014356	protein_coding
ENSMODG00000045607	ENSMODG00000045607	protein_coding
ENSMODG00000011148	ANGPTL7	protein_coding
ENSMODG00000026083	ENSMODG00000026083	snoRNA
ENSMODG00000025573	ENSMODG00000025573	protein_coding
ENSMODG00000005126	LY75	protein_coding
ENSMODG00000042986	mdo-mir-7306	miRNA
ENSMODG00000040773	ENSMODG00000040773	protein_coding
ENSMODG00000029726	ENSMODG00000029726	lncRNA
ENSMODG00000021006	CLDN14	protein_coding
ENSMODG00000033267	ENSMODG00000033267	lncRNA
ENSMODG00000050230	ENSMODG00000050230	lncRNA
ENSMODG00000048719	ENSMODG00000048719	lncRNA
ENSMODG00000031887	ENSMODG00000031887	lncRNA
ENSMODG00000018274	GOLGB1	protein_coding
ENSMODG00000050178	ENSMODG00000050178	lncRNA
ENSMODG00000017653	HEYL	protein_coding
ENSMODG00000011212	ENSMODG00000011212	protein_coding
ENSMODG00000023396	ENSMODG00000023396	protein_coding
ENSMODG00000040339	ENSMODG00000040339	lncRNA
ENSMODG00000038056	ENSMODG00000038056	lncRNA
ENSMODG00000037524	ENSMODG00000037524	processed_pseudogene
ENSMODG00000048658	ENSMODG00000048658	protein_coding
ENSMODG00000008117	RER1	protein_coding
ENSMODG00000047727	ENSMODG00000047727	protein_coding
ENSMODG00000012046	SLC39A10	protein_coding
ENSMODG00000044882	ENSMODG00000044882	lncRNA
ENSMODG00000011138	ENSMODG00000011138	protein_coding
ENSMODG00000037260	RRAS	protein_coding
ENSMODG00000041599	ENSMODG00000041599	protein_coding
ENSMODG00000037338	ENSMODG00000037338	protein_coding
ENSMODG00000013442	ACP7	protein_coding
ENSMODG00000010829	KPNA3	protein_coding
ENSMODG00000021008	SIM2	protein_coding
ENSMODG00000011272	ENSMODG00000011272	protein_coding
ENSMODG00000042621	ENSMODG00000042621	lncRNA
ENSMODG00000017652	ENSMODG00000017652	protein_coding
ENSMODG00000009474	ENSMODG00000009474	protein_coding
ENSMODG00000011255	ENSMODG00000011255	protein_coding
ENSMODG00000008130	PEX10	protein_coding
ENSMODG00000013613	ENSMODG00000013613	protein_coding
ENSMODG00000018280	ENSMODG00000018280	protein_coding
ENSMODG00000047931	ENSMODG00000047931	protein_coding
ENSMODG00000039943	ENSMODG00000039943	protein_coding
ENSMODG00000028392	ENSMODG00000028392	protein_coding
ENSMODG00000017650	ENSMODG00000017650	protein_coding
ENSMODG00000036567	ENSMODG00000036567	lncRNA
ENSMODG00000043673	ENSMODG00000043673	protein_coding
ENSMODG00000011194	EXOSC10	protein_coding
ENSMODG00000013620	ENSMODG00000013620	protein_coding
ENSMODG00000018286	FBXO40	protein_coding
ENSMODG00000040588	ENSMODG00000040588	lncRNA
ENSMODG00000037771	ENSMODG00000037771	protein_coding
ENSMODG00000005189	PLA2R1	protein_coding
ENSMODG00000044326	ENSMODG00000044326	protein_coding
ENSMODG00000041003	ENSMODG00000041003	protein_coding
ENSMODG00000037814	ENSMODG00000037814	lncRNA
ENSMODG00000034000	ENSMODG00000034000	lncRNA
ENSMODG00000031522	ENSMODG00000031522	lncRNA
ENSMODG00000038532	ENSMODG00000038532	protein_coding
ENSMODG00000028150	ENSMODG00000028150	lncRNA
ENSMODG00000021009	HLCS	protein_coding
ENSMODG00000005716	ENSMODG00000005716	protein_coding
ENSMODG00000013629	NOSIP	protein_coding
ENSMODG00000039408	EBPL	protein_coding
ENSMODG00000027664	ENSMODG00000027664	protein_coding
ENSMODG00000040477	ENSMODG00000040477	lncRNA
ENSMODG00000008162	PLCH2	protein_coding
ENSMODG00000041753	ENSMODG00000041753	protein_coding
ENSMODG00000018288	ILDR1	protein_coding
ENSMODG00000036449	ENSMODG00000036449	protein_coding
ENSMODG00000024105	ARL11	protein_coding
ENSMODG00000042880	ENSMODG00000042880	protein_coding
ENSMODG00000005499	ENSMODG00000005499	protein_coding
ENSMODG00000046374	ENSMODG00000046374	protein_coding
ENSMODG00000041050	TRIT1	protein_coding
ENSMODG00000042523	ENSMODG00000042523	protein_coding
ENSMODG00000014380	ARID1A	protein_coding
ENSMODG00000046104	ENSMODG00000046104	processed_pseudogene
ENSMODG00000022914	ENSMODG00000022914	protein_coding
ENSMODG00000013632	RCN3	protein_coding
ENSMODG00000011202	SRM	protein_coding
ENSMODG00000030547	ENSMODG00000030547	lncRNA
ENSMODG00000011306	HBE1	protein_coding
ENSMODG00000023650	ENSMODG00000023650	protein_coding
ENSMODG00000010861	RCBTB1	protein_coding
ENSMODG00000025108	ENSMODG00000025108	protein_coding
ENSMODG00000047999	ENSMODG00000047999	protein_coding
ENSMODG00000023655	ENSMODG00000023655	protein_coding
ENSMODG00000003816	ENSMODG00000003816	protein_coding
ENSMODG00000011325	ENSMODG00000011325	protein_coding
ENSMODG00000018291	CASR	protein_coding
ENSMODG00000014399	PIGV	protein_coding
ENSMODG00000011217	MASP2	protein_coding
ENSMODG00000017647	ENSMODG00000017647	protein_coding
ENSMODG00000039759	ENSMODG00000039759	protein_coding
ENSMODG00000012112	DNAH7	protein_coding
ENSMODG00000013649	FCGRT	protein_coding
ENSMODG00000044936	ENSMODG00000044936	lncRNA
ENSMODG00000048739	ENSMODG00000048739	protein_coding
ENSMODG00000027544	ENSMODG00000027544	protein_coding
ENSMODG00000051329	ENSMODG00000051329	protein_coding
ENSMODG00000014406	ZDHHC18	protein_coding
ENSMODG00000022912	ENSMODG00000022912	protein_coding
ENSMODG00000028822	ENSMODG00000028822	protein_coding
ENSMODG00000008199	PANK4	protein_coding
ENSMODG00000005235	ITGB6	protein_coding
ENSMODG00000038538	ENSMODG00000038538	processed_pseudogene
ENSMODG00000017646	MFSD2A	protein_coding
ENSMODG00000025830	mdo-mir-150	miRNA
ENSMODG00000036414	ENSMODG00000036414	protein_coding
ENSMODG00000047466	ENSMODG00000047466	protein_coding
ENSMODG00000023920	SFN	protein_coding
ENSMODG00000021010	JAM2	protein_coding
ENSMODG00000037726	ENSMODG00000037726	protein_coding
ENSMODG00000035773	ENSMODG00000035773	lncRNA
ENSMODG00000040963	ENSMODG00000040963	lncRNA
ENSMODG00000011329	ENSMODG00000011329	protein_coding
ENSMODG00000042754	ENSMODG00000042754	protein_coding
ENSMODG00000040156	ENSMODG00000040156	lncRNA
ENSMODG00000042945	GPN2	protein_coding
ENSMODG00000013434	RPS11	protein_coding
ENSMODG00000038302	ENSMODG00000038302	lncRNA
ENSMODG00000004120	ENSMODG00000004120	protein_coding
ENSMODG00000022913	ENSMODG00000022913	protein_coding
ENSMODG00000011233	TARDBP	protein_coding
ENSMODG00000050825	ENSMODG00000050825	lncRNA
ENSMODG00000041001	ENSMODG00000041001	lncRNA
ENSMODG00000010929	SETDB2	protein_coding
ENSMODG00000038247	ENSMODG00000038247	protein_coding
ENSMODG00000027390	ENSMODG00000027390	protein_coding
ENSMODG00000049924	ENSMODG00000049924	protein_coding
ENSMODG00000011179	LPAR6	protein_coding
ENSMODG00000004137	TTYH1	protein_coding
ENSMODG00000014417	GPATCH3	protein_coding
ENSMODG00000042527	ENSMODG00000042527	protein_coding
ENSMODG00000023391	RPL13A	protein_coding
ENSMODG00000047631	ENSMODG00000047631	protein_coding
ENSMODG00000011189	ITM2B	protein_coding
ENSMODG00000008212	HES5	protein_coding
ENSMODG00000014420	NR0B2	protein_coding
ENSMODG00000018298	MIX23	protein_coding
ENSMODG00000047253	ENSMODG00000047253	lncRNA
ENSMODG00000042477	ENSMODG00000042477	protein_coding
ENSMODG00000039892	ENSMODG00000039892	lncRNA
